sample_id,taxid,name,lvl_type,rank,reads_all,reads_lvl,relative_abundance_all,relative_abundance_lvl
SAMP_006,1089,Taxon_1089,G,genus,895.0,156.0,0.9501061571125266,0.16560509554140126
SAMP_006,1090,Taxon_1090,S,species,301.0,136.0,0.3195329087048832,0.14437367303609341
SAMP_006,1091,Taxon_1091,D,D,230.0,58.0,0.24416135881104034,0.06157112526539278
SAMP_006,1092,Taxon_1092,P,phylum,730.0,182.0,0.7749469214437368,0.1932059447983015
SAMP_006,1093,Taxon_1093,C,class,922.0,161.0,0.9787685774946921,0.17091295116772823
SAMP_006,1095,Taxon_1095,F,family,936.0,660.0,0.9936305732484076,0.7006369426751592
SAMP_006,1096,Taxon_1096,G,genus,111.0,35.0,0.1178343949044586,0.037154989384288746
SAMP_006,1097,Taxon_1097,S,species,12.0,4.0,0.012738853503184714,0.004246284501061571
SAMP_006,1098,Taxon_1098,D,D,392.0,240.0,0.416135881104034,0.25477707006369427
SAMP_006,1099,Taxon_1099,P,phylum,499.0,128.0,0.529723991507431,0.13588110403397027
SAMP_007,1001,Taxon_1001,P,phylum,103.0,82.0,0.10414560161779575,0.08291203235591507
SAMP_007,1002,Taxon_1002,C,class,209.0,116.0,0.21132457027300303,0.1172901921132457
SAMP_007,1003,Taxon_1003,O,order,553.0,284.0,0.5591506572295247,0.2871587462082912
SAMP_007,1004,Taxon_1004,F,family,827.0,367.0,0.8361981799797775,0.3710819009100101
SAMP_007,1005,Taxon_1005,G,genus,467.0,165.0,0.47219413549039435,0.16683518705763398
SAMP_007,1009,Taxon_1009,C,class,774.0,630.0,0.782608695652174,0.6370070778564206
SAMP_007,1011,Taxon_1011,F,family,386.0,226.0,0.3902932254802831,0.22851365015166836
SAMP_007,1014,Taxon_1014,D,D,282.0,186.0,0.2851365015166835,0.18806875631951467
SAMP_007,1016,Taxon_1016,C,class,874.0,445.0,0.8837209302325582,0.4499494438827098
SAMP_007,1018,Taxon_1018,F,family,485.0,197.0,0.4903943377148635,0.19919110212335692
SAMP_007,1019,Taxon_1019,G,genus,928.0,454.0,0.9383215369059656,0.4590495449949444
SAMP_007,1021,Taxon_1021,D,D,128.0,110.0,0.12942366026289182,0.11122345803842265
SAMP_007,1023,Taxon_1023,C,class,612.0,425.0,0.6188068756319515,0.42972699696663297
SAMP_007,1027,Taxon_1027,S,species,618.0,187.0,0.6248736097067745,0.1890798786653185
SAMP_007,1028,Taxon_1028,D,D,612.0,238.0,0.6188068756319515,0.24064711830131447
SAMP_007,1029,Taxon_1029,P,phylum,259.0,123.0,0.26188068756319516,0.1243680485338726
SAMP_007,1030,Taxon_1030,C,class,989.0,135.0,1.0,0.1365015166835187
SAMP_007,1037,Taxon_1037,C,class,523.0,307.0,0.5288169868554095,0.3104145601617796
SAMP_007,1041,Taxon_1041,S,species,15.0,1.0,0.015166835187057633,0.0010111223458038423
SAMP_007,1042,Taxon_1042,D,D,128.0,13.0,0.12942366026289182,0.01314459049544995
SAMP_007,1043,Taxon_1043,P,phylum,574.0,157.0,0.5803842264914054,0.15874620829120323
SAMP_007,1046,Taxon_1046,F,family,532.0,197.0,0.537917087967644,0.19919110212335692
SAMP_007,1048,Taxon_1048,S,species,268.0,149.0,0.27098078867542974,0.1506572295247725
SAMP_007,1049,Taxon_1049,D,D,161.0,82.0,0.16279069767441862,0.08291203235591507
SAMP_007,1050,Taxon_1050,P,phylum,259.0,86.0,0.26188068756319516,0.08695652173913043
SAMP_007,1053,Taxon_1053,F,family,505.0,85.0,0.5106167846309403,0.0859453993933266
SAMP_007,1055,Taxon_1055,S,species,570.0,108.0,0.5763397371081901,0.10920121334681497
SAMP_007,1059,Taxon_1059,O,order,836.0,413.0,0.8452982810920121,0.41759352881698686
SAMP_007,1062,Taxon_1062,S,species,352.0,72.0,0.35591506572295245,0.07280080889787664
SAMP_007,1064,Taxon_1064,P,phylum,792.0,329.0,0.8008088978766431,0.3326592517694641
SAMP_007,1066,Taxon_1066,O,order,929.0,398.0,0.9393326592517695,0.4024266936299292
SAMP_007,1069,Taxon_1069,S,species,644.0,377.0,0.6511627906976745,0.38119312436804853
SAMP_007,1070,Taxon_1070,D,D,226.0,78.0,0.22851365015166836,0.0788675429726997
SAMP_007,1071,Taxon_1071,P,phylum,700.0,531.0,0.7077856420626896,0.5369059656218402
SAMP_007,1072,Taxon_1072,C,class,475.0,410.0,0.48028311425682507,0.41456016177957533
SAMP_007,1073,Taxon_1073,O,order,476.0,360.0,0.48129423660262893,0.3640040444893832
SAMP_007,1075,Taxon_1075,G,genus,371.0,225.0,0.3751263902932255,0.2275025278058645
SAMP_007,1076,Taxon_1076,S,species,485.0,68.0,0.4903943377148635,0.06875631951466127
SAMP_007,1078,Taxon_1078,P,phylum,645.0,95.0,0.6521739130434783,0.09605662285136501
SAMP_007,1084,Taxon_1084,D,D,449.0,177.0,0.4539939332659252,0.1789686552072801
SAMP_007,1085,Taxon_1085,P,phylum,942.0,185.0,0.9524772497472194,0.1870576339737108
SAMP_007,1086,Taxon_1086,C,class,363.0,157.0,0.36703741152679475,0.15874620829120323
SAMP_007,1088,Taxon_1088,F,family,456.0,71.0,0.46107178968655205,0.0717896865520728
SAMP_007,1093,Taxon_1093,C,class,130.0,83.0,0.13144590495449948,0.0839231547017189
SAMP_007,1096,Taxon_1096,G,genus,797.0,86.0,0.8058645096056622,0.08695652173913043
SAMP_007,1097,Taxon_1097,S,species,985.0,599.0,0.9959555106167847,0.6056622851365016
SAMP_008,1001,Taxon_1001,P,phylum,770.0,603.0,0.7817258883248731,0.6121827411167513
SAMP_008,1002,Taxon_1002,C,class,83.0,37.0,0.08426395939086294,0.03756345177664975
SAMP_008,1004,Taxon_1004,F,family,666.0,542.0,0.6761421319796954,0.550253807106599
SAMP_008,1006,Taxon_1006,S,species,513.0,413.0,0.5208121827411167,0.41928934010152286
SAMP_008,1007,Taxon_1007,D,D,604.0,277.0,0.6131979695431472,0.2812182741116751
SAMP_008,1008,Taxon_1008,P,phylum,677.0,344.0,0.6873096446700507,0.349238578680203
SAMP_008,1011,Taxon_1011,F,family,349.0,40.0,0.35431472081218274,0.04060913705583756
SAMP_008,1012,Taxon_1012,G,genus,295.0,142.0,0.29949238578680204,0.14416243654822336
SAMP_008,1013,Taxon_1013,S,species,257.0,167.0,0.2609137055837564,0.16954314720812183
SAMP_008,1014,Taxon_1014,D,D,80.0,54.0,0.08121827411167512,0.05482233502538071
SAMP_008,1015,Taxon_1015,P,phylum,936.0,612.0,0.950253807106599,0.6213197969543147
SAMP_008,1016,Taxon_1016,C,class,267.0,55.0,0.27106598984771574,0.05583756345177665
SAMP_008,1018,Taxon_1018,F,family,234.0,90.0,0.23756345177664975,0.09137055837563451
SAMP_008,1019,Taxon_1019,G,genus,832.0,618.0,0.8446700507614213,0.6274111675126903
SAMP_008,1021,Taxon_1021,D,D,812.0,218.0,0.8243654822335026,0.22131979695431472
SAMP_008,1023,Taxon_1023,C,class,985.0,105.0,1.0,0.1065989847715736
SAMP_008,1028,Taxon_1028,D,D,126.0,14.0,0.12791878172588833,0.014213197969543147
SAMP_008,1030,Taxon_1030,C,class,920.0,705.0,0.934010152284264,0.7157360406091371
SAMP_008,1031,Taxon_1031,O,order,278.0,192.0,0.28223350253807106,0.1949238578680203
SAMP_008,1032,Taxon_1032,F,family,407.0,87.0,0.4131979695431472,0.0883248730964467
SAMP_008,1034,Taxon_1034,S,species,293.0,209.0,0.29746192893401013,0.21218274111675126
SAMP_008,1039,Taxon_1039,F,family,657.0,112.0,0.667005076142132,0.11370558375634518
SAMP_008,1040,Taxon_1040,G,genus,419.0,205.0,0.42538071065989846,0.20812182741116753
SAMP_008,1041,Taxon_1041,S,species,610.0,98.0,0.6192893401015228,0.09949238578680203
SAMP_008,1042,Taxon_1042,D,D,428.0,182.0,0.43451776649746193,0.1847715736040609
SAMP_008,1043,Taxon_1043,P,phylum,374.0,159.0,0.37969543147208124,0.16142131979695432
SAMP_008,1044,Taxon_1044,C,class,72.0,11.0,0.07309644670050762,0.01116751269035533
SAMP_008,1045,Taxon_1045,O,order,948.0,359.0,0.9624365482233502,0.36446700507614216
SAMP_008,1048,Taxon_1048,S,species,29.0,24.0,0.029441624365482234,0.024365482233502538
SAMP_008,1050,Taxon_1050,P,phylum,363.0,313.0,0.36852791878172586,0.3177664974619289
SAMP_008,1051,Taxon_1051,C,class,865.0,448.0,0.8781725888324873,0.4548223350253807
SAMP_008,1053,Taxon_1053,F,family,450.0,72.0,0.45685279187817257,0.07309644670050762
SAMP_008,1054,Taxon_1054,G,genus,194.0,97.0,0.19695431472081218,0.09847715736040609
SAMP_008,1060,Taxon_1060,F,family,22.0,7.0,0.02233502538071066,0.007106598984771574
SAMP_008,1061,Taxon_1061,G,genus,359.0,102.0,0.36446700507614216,0.10355329949238579
SAMP_008,1062,Taxon_1062,S,species,74.0,24.0,0.0751269035532995,0.024365482233502538
SAMP_008,1063,Taxon_1063,D,D,559.0,415.0,0.5675126903553299,0.4213197969543147
SAMP_008,1065,Taxon_1065,C,class,824.0,349.0,0.8365482233502538,0.35431472081218274
SAMP_008,1071,Taxon_1071,P,phylum,678.0,598.0,0.6883248730964467,0.6071065989847716
SAMP_008,1073,Taxon_1073,O,order,439.0,169.0,0.44568527918781725,0.1715736040609137
SAMP_008,1075,Taxon_1075,G,genus,932.0,184.0,0.9461928934010152,0.18680203045685279
SAMP_008,1078,Taxon_1078,P,phylum,420.0,192.0,0.4263959390862944,0.1949238578680203
SAMP_008,1079,Taxon_1079,C,class,567.0,322.0,0.5756345177664974,0.3269035532994924
SAMP_008,1081,Taxon_1081,F,family,192.0,30.0,0.1949238578680203,0.030456852791878174
SAMP_008,1084,Taxon_1084,D,D,786.0,527.0,0.7979695431472081,0.5350253807106599
SAMP_008,1085,Taxon_1085,P,phylum,668.0,506.0,0.6781725888324873,0.5137055837563452
SAMP_008,1086,Taxon_1086,C,class,201.0,149.0,0.20406091370558377,0.15126903553299492
SAMP_008,1088,Taxon_1088,F,family,913.0,471.0,0.9269035532994924,0.4781725888324873
SAMP_008,1090,Taxon_1090,S,species,418.0,301.0,0.4243654822335025,0.30558375634517765
SAMP_008,1094,Taxon_1094,O,order,125.0,25.0,0.12690355329949238,0.025380710659898477
SAMP_008,1099,Taxon_1099,P,phylum,575.0,57.0,0.583756345177665,0.05786802030456853
SAMP_009,1000,Taxon_1000,D,D,860.0,456.0,0.8722109533468559,0.46247464503042596
SAMP_009,1002,Taxon_1002,C,class,785.0,511.0,0.7961460446247465,0.5182555780933062
SAMP_009,1008,Taxon_1008,P,phylum,87.0,37.0,0.08823529411764706,0.037525354969574036
SAMP_009,1009,Taxon_1009,C,class,817.0,279.0,0.8286004056795132,0.2829614604462475
SAMP_009,1011,Taxon_1011,F,family,936.0,358.0,0.949290060851927,0.3630831643002028
SAMP_009,1014,Taxon_1014,D,D,939.0,560.0,0.9523326572008114,0.5679513184584178
SAMP_009,1016,Taxon_1016,C,class,831.0,588.0,0.8427991886409736,0.5963488843813387
SAMP_009,1018,Taxon_1018,F,family,667.0,162.0,0.6764705882352942,0.1643002028397566
SAMP_009,1019,Taxon_1019,G,genus,650.0,303.0,0.6592292089249493,0.30730223123732253
SAMP_009,1024,Taxon_1024,O,order,136.0,86.0,0.13793103448275862,0.0872210953346856
SAMP_009,1026,Taxon_1026,G,genus,673.0,602.0,0.6825557809330629,0.6105476673427992
SAMP_009,1031,Taxon_1031,O,order,910.0,554.0,0.922920892494929,0.5618661257606491
SAMP_009,1033,Taxon_1033,G,genus,140.0,59.0,0.14198782961460446,0.059837728194726165
SAMP_009,1035,Taxon_1035,D,D,176.0,91.0,0.17849898580121704,0.0922920892494929
SAMP_009,1038,Taxon_1038,O,order,567.0,473.0,0.5750507099391481,0.47971602434077076
SAMP_009,1039,Taxon_1039,F,family,971.0,233.0,0.9847870182555781,0.2363083164300203
SAMP_009,1041,Taxon_1041,S,species,420.0,46.0,0.4259634888438134,0.04665314401622718
SAMP_009,1042,Taxon_1042,D,D,400.0,44.0,0.4056795131845842,0.04462474645030426
SAMP_009,1043,Taxon_1043,P,phylum,697.0,532.0,0.7068965517241379,0.539553752535497
SAMP_009,1044,Taxon_1044,C,class,470.0,322.0,0.4766734279918864,0.3265720081135903
SAMP_009,1047,Taxon_1047,G,genus,928.0,386.0,0.9411764705882353,0.39148073022312374
SAMP_009,1048,Taxon_1048,S,species,827.0,713.0,0.8387423935091278,0.7231237322515213
SAMP_009,1049,Taxon_1049,D,D,986.0,861.0,1.0,0.8732251521298174
SAMP_009,1050,Taxon_1050,P,phylum,728.0,301.0,0.7383367139959433,0.3052738336713996
SAMP_009,1051,Taxon_1051,C,class,631.0,494.0,0.6399594320486816,0.5010141987829615
SAMP_009,1052,Taxon_1052,O,order,950.0,682.0,0.9634888438133874,0.691683569979716
SAMP_009,1053,Taxon_1053,F,family,905.0,314.0,0.9178498985801217,0.3184584178498986
SAMP_009,1055,Taxon_1055,S,species,22.0,10.0,0.02231237322515213,0.010141987829614604
SAMP_009,1066,Taxon_1066,O,order,451.0,61.0,0.45740365111561865,0.061866125760649086
SAMP_009,1067,Taxon_1067,F,family,430.0,320.0,0.43610547667342797,0.32454361054766734
SAMP_009,1068,Taxon_1068,G,genus,792.0,191.0,0.8032454361054767,0.19371196754563894
SAMP_009,1073,Taxon_1073,O,order,978.0,412.0,0.9918864097363083,0.4178498985801217
SAMP_009,1074,Taxon_1074,F,family,722.0,588.0,0.7322515212981744,0.5963488843813387
SAMP_009,1078,Taxon_1078,P,phylum,912.0,813.0,0.9249492900608519,0.8245436105476673
SAMP_009,1084,Taxon_1084,D,D,552.0,95.0,0.5598377281947262,0.09634888438133875
SAMP_009,1089,Taxon_1089,G,genus,767.0,458.0,0.7778904665314401,0.4645030425963489
SAMP_009,1090,Taxon_1090,S,species,973.0,869.0,0.986815415821501,0.8813387423935092
SAMP_009,1094,Taxon_1094,O,order,891.0,693.0,0.9036511156186613,0.7028397565922921
SAMP_009,1098,Taxon_1098,D,D,740.0,90.0,0.7505070993914807,0.09127789046653144
SAMP_010,1000,Taxon_1000,D,D,40.0,25.0,0.04028197381671702,0.025176233635448138
SAMP_010,1001,Taxon_1001,P,phylum,104.0,14.0,0.10473313192346426,0.014098690835850957
SAMP_010,1002,Taxon_1002,C,class,900.0,485.0,0.9063444108761329,0.48841893252769386
SAMP_010,1003,Taxon_1003,O,order,889.0,293.0,0.8952668680765358,0.29506545820745217
SAMP_010,1006,Taxon_1006,S,species,277.0,165.0,0.27895266868076535,0.1661631419939577
SAMP_010,1010,Taxon_1010,O,order,732.0,113.0,0.7371601208459214,0.11379657603222558
SAMP_010,1011,Taxon_1011,F,family,579.0,420.0,0.5830815709969789,0.4229607250755287
SAMP_010,1012,Taxon_1012,G,genus,708.0,232.0,0.7129909365558912,0.23363544813695872
SAMP_010,1015,Taxon_1015,P,phylum,823.0,301.0,0.8288016112789527,0.3031218529707956
SAMP_010,1016,Taxon_1016,C,class,946.0,137.0,0.9526686807653575,0.1379657603222558
SAMP_010,1021,Taxon_1021,D,D,882.0,534.0,0.8882175226586103,0.5377643504531722
SAMP_010,1024,Taxon_1024,O,order,699.0,489.0,0.7039274924471299,0.49244712990936557
SAMP_010,1027,Taxon_1027,S,species,326.0,104.0,0.3282980866062437,0.10473313192346426
SAMP_010,1031,Taxon_1031,O,order,404.0,208.0,0.4068479355488419,0.2094662638469285
SAMP_010,1032,Taxon_1032,F,family,461.0,112.0,0.46424974823766363,0.11278952668680765
SAMP_010,1034,Taxon_1034,S,species,790.0,150.0,0.7955689828801611,0.1510574018126888
SAMP_010,1037,Taxon_1037,C,class,398.0,264.0,0.40080563947633435,0.26586102719033233
SAMP_010,1040,Taxon_1040,G,genus,108.0,45.0,0.10876132930513595,0.045317220543806644
SAMP_010,1045,Taxon_1045,O,order,146.0,48.0,0.1470292044310171,0.04833836858006042
SAMP_010,1050,Taxon_1050,P,phylum,493.0,79.0,0.49647532729103727,0.07955689828801611
SAMP_010,1052,Taxon_1052,O,order,474.0,160.0,0.4773413897280967,0.16112789526686808
SAMP_010,1053,Taxon_1053,F,family,835.0,145.0,0.8408862034239678,0.14602215508559918
SAMP_010,1054,Taxon_1054,G,genus,889.0,514.0,0.8952668680765358,0.5176233635448136
SAMP_010,1061,Taxon_1061,G,genus,279.0,178.0,0.2809667673716012,0.17925478348439072
SAMP_010,1062,Taxon_1062,S,species,282.0,187.0,0.283987915407855,0.18831822759315206
SAMP_010,1063,Taxon_1063,D,D,39.0,22.0,0.03927492447129909,0.022155085599194362
SAMP_010,1066,Taxon_1066,O,order,163.0,94.0,0.16414904330312186,0.094662638469285
SAMP_010,1067,Taxon_1067,F,family,993.0,787.0,1.0,0.7925478348439073
SAMP_010,1069,Taxon_1069,S,species,535.0,98.0,0.5387713997985901,0.0986908358509567
SAMP_010,1072,Taxon_1072,C,class,834.0,574.0,0.8398791540785498,0.5780463242698892
SAMP_010,1073,Taxon_1073,O,order,289.0,233.0,0.29103726082578046,0.23464249748237664
SAMP_010,1078,Taxon_1078,P,phylum,247.0,105.0,0.24874118831822759,0.10574018126888217
SAMP_010,1082,Taxon_1082,G,genus,580.0,266.0,0.5840886203423967,0.2678751258811682
SAMP_010,1085,Taxon_1085,P,phylum,180.0,138.0,0.18126888217522658,0.13897280966767372
SAMP_010,1086,Taxon_1086,C,class,829.0,207.0,0.8348439073514602,0.2084592145015106
SAMP_010,1088,Taxon_1088,F,family,824.0,726.0,0.8298086606243706,0.7311178247734139
SAMP_010,1089,Taxon_1089,G,genus,508.0,92.0,0.5115810674723061,0.09264853977844914
SAMP_010,1090,Taxon_1090,S,species,760.0,81.0,0.7653575025176234,0.08157099697885196
SAMP_010,1094,Taxon_1094,O,order,356.0,296.0,0.35850956696878145,0.2980866062437059
SAMP_010,1099,Taxon_1099,P,phylum,614.0,65.0,0.6183282980866063,0.06545820745216516
SAMP_011,1000,Taxon_1000,D,D,247.0,65.0,0.2549019607843137,0.06707946336429309
SAMP_011,1001,Taxon_1001,P,phylum,859.0,434.0,0.8864809081527347,0.44788441692466463
SAMP_011,1002,Taxon_1002,C,class,784.0,341.0,0.8090815273477813,0.35190918472652216
SAMP_011,1004,Taxon_1004,F,family,376.0,276.0,0.38802889576883387,0.2848297213622291
SAMP_011,1005,Taxon_1005,G,genus,40.0,6.0,0.0412796697626419,0.006191950464396285
SAMP_011,1007,Taxon_1007,D,D,945.0,518.0,0.9752321981424149,0.5345717234262126
SAMP_011,1009,Taxon_1009,C,class,492.0,320.0,0.5077399380804953,0.3302373581011352
SAMP_011,1011,Taxon_1011,F,family,38.0,4.0,0.0392156862745098,0.0041279669762641896
SAMP_011,1012,Taxon_1012,G,genus,368.0,249.0,0.3797729618163055,0.25696594427244585
SAMP_011,1013,Taxon_1013,S,species,756.0,399.0,0.7801857585139319,0.4117647058823529
SAMP_011,1014,Taxon_1014,D,D,150.0,115.0,0.15479876160990713,0.11867905056759546
SAMP_011,1015,Taxon_1015,P,phylum,110.0,83.0,0.11351909184726522,0.08565531475748193
SAMP_011,1020,Taxon_1020,S,species,736.0,339.0,0.759545923632611,0.3498452012383901
SAMP_011,1021,Taxon_1021,D,D,365.0,90.0,0.3766769865841073,0.09287925696594428
SAMP_011,1022,Taxon_1022,P,phylum,68.0,53.0,0.07017543859649122,0.054695562435500514
SAMP_011,1023,Taxon_1023,C,class,298.0,240.0,0.3075335397316821,0.2476780185758514
SAMP_011,1026,Taxon_1026,G,genus,295.0,121.0,0.304437564499484,0.12487100103199174
SAMP_011,1027,Taxon_1027,S,species,202.0,150.0,0.2084623323013416,0.15479876160990713
SAMP_011,1030,Taxon_1030,C,class,962.0,147.0,0.9927760577915377,0.15170278637770898
SAMP_011,1033,Taxon_1033,G,genus,160.0,85.0,0.1651186790505676,0.08771929824561403
SAMP_011,1034,Taxon_1034,S,species,330.0,288.0,0.34055727554179566,0.29721362229102166
SAMP_011,1038,Taxon_1038,O,order,303.0,121.0,0.3126934984520124,0.12487100103199174
SAMP_011,1039,Taxon_1039,F,family,502.0,373.0,0.5180598555211559,0.3849329205366357
SAMP_011,1042,Taxon_1042,D,D,549.0,300.0,0.56656346749226,0.30959752321981426
SAMP_011,1048,Taxon_1048,S,species,588.0,232.0,0.6068111455108359,0.239422084623323
SAMP_011,1050,Taxon_1050,P,phylum,685.0,464.0,0.7069143446852425,0.478844169246646
SAMP_011,1052,Taxon_1052,O,order,969.0,646.0,1.0,0.6666666666666666
SAMP_011,1054,Taxon_1054,G,genus,832.0,228.0,0.8586171310629515,0.23529411764705882
SAMP_011,1055,Taxon_1055,S,species,887.0,558.0,0.9153766769865841,0.5758513931888545
SAMP_011,1056,Taxon_1056,D,D,602.0,293.0,0.6212590299277606,0.3023735810113519
SAMP_011,1057,Taxon_1057,P,phylum,749.0,78.0,0.7729618163054696,0.0804953560371517
SAMP_011,1061,Taxon_1061,G,genus,489.0,74.0,0.5046439628482973,0.07636738906088751
SAMP_011,1062,Taxon_1062,S,species,720.0,513.0,0.7430340557275542,0.5294117647058824
SAMP_011,1063,Taxon_1063,D,D,72.0,40.0,0.07430340557275542,0.0412796697626419
SAMP_011,1064,Taxon_1064,P,phylum,508.0,368.0,0.5242518059855521,0.3797729618163055
SAMP_011,1066,Taxon_1066,O,order,618.0,458.0,0.6377708978328174,0.4726522187822497
SAMP_011,1067,Taxon_1067,F,family,856.0,440.0,0.8833849329205367,0.4540763673890609
SAMP_011,1068,Taxon_1068,G,genus,294.0,62.0,0.30340557275541796,0.06398348813209494
SAMP_011,1069,Taxon_1069,S,species,368.0,234.0,0.3797729618163055,0.24148606811145512
SAMP_011,1072,Taxon_1072,C,class,864.0,203.0,0.891640866873065,0.20949432404540763
SAMP_011,1073,Taxon_1073,O,order,693.0,177.0,0.7151702786377709,0.1826625386996904
SAMP_011,1074,Taxon_1074,F,family,548.0,445.0,0.5655314757481941,0.45923632610939114
SAMP_011,1075,Taxon_1075,G,genus,648.0,453.0,0.6687306501547987,0.4674922600619195
SAMP_011,1076,Taxon_1076,S,species,849.0,701.0,0.8761609907120743,0.7234262125902993
SAMP_011,1080,Taxon_1080,O,order,769.0,623.0,0.7936016511867905,0.6429308565531475
SAMP_011,1081,Taxon_1081,F,family,444.0,249.0,0.4582043343653251,0.25696594427244585
SAMP_011,1085,Taxon_1085,P,phylum,187.0,125.0,0.19298245614035087,0.12899896800825594
SAMP_011,1087,Taxon_1087,O,order,679.0,177.0,0.7007223942208463,0.1826625386996904
SAMP_011,1091,Taxon_1091,D,D,618.0,271.0,0.6377708978328174,0.27966976264189886
SAMP_011,1093,Taxon_1093,C,class,334.0,168.0,0.3446852425180599,0.17337461300309598
SAMP_011,1094,Taxon_1094,O,order,91.0,22.0,0.09391124871001032,0.022703818369453045
SAMP_011,1095,Taxon_1095,F,family,529.0,85.0,0.5459236326109391,0.08771929824561403
SAMP_011,1097,Taxon_1097,S,species,62.0,25.0,0.06398348813209494,0.025799793601651185
SAMP_011,1098,Taxon_1098,D,D,661.0,500.0,0.6821465428276574,0.5159958720330238
SAMP_012,1000,Taxon_1000,D,D,735.0,277.0,0.7416750756811302,0.2795156407669021
SAMP_012,1004,Taxon_1004,F,family,805.0,654.0,0.8123107971745711,0.6599394550958627
SAMP_012,1005,Taxon_1005,G,genus,504.0,173.0,0.508577194752775,0.17457114026236126
SAMP_012,1006,Taxon_1006,S,species,238.0,128.0,0.2401614530776993,0.12916246215943492
SAMP_012,1007,Taxon_1007,D,D,194.0,141.0,0.19576185671039353,0.14228052472250252
SAMP_012,1008,Taxon_1008,P,phylum,677.0,293.0,0.6831483350151363,0.2956609485368315
SAMP_012,1009,Taxon_1009,C,class,962.0,225.0,0.970736629667003,0.22704339051463168
SAMP_012,1012,Taxon_1012,G,genus,128.0,109.0,0.12916246215943492,0.1099899091826438
SAMP_012,1013,Taxon_1013,S,species,989.0,158.0,0.9979818365287588,0.15943491422805248
SAMP_012,1015,Taxon_1015,P,phylum,991.0,519.0,1.0,0.5237134207870837
SAMP_012,1017,Taxon_1017,O,order,916.0,213.0,0.9243188698284561,0.21493440968718466
SAMP_012,1018,Taxon_1018,F,family,377.0,72.0,0.38042381432896066,0.07265388496468214
SAMP_012,1019,Taxon_1019,G,genus,621.0,66.0,0.6266397578203835,0.06659939455095863
